CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	15299	2986	83.67	18285
2	16177	2852	85.01	19029
3	16744	2957	84.99	19701
4	16473	2895	85.05	19368
5	16465	2918	84.95	19383
6	17131	3015	85.03	20146
7	16862	2962	85.06	19824
8	16959	2872	85.52	19831
9	16782	2837	85.54	19619
10	16669	2797	85.63	19466
11	16950	2990	85.01	19940
12	17023	2728	86.19	19751
13	16999	2859	85.60	19858
14	16883	3016	84.84	19899
15	16660	2752	85.82	19412
16	16579	2804	85.53	19383
17	16052	2870	84.83	18922
18	15794	2746	85.19	18540
19	16156	2927	84.66	19083
20	16214	2764	85.44	18978
21	16758	2847	85.48	19605
22	16153	2741	85.49	18894
23	15910	2769	85.18	18679
24	15194	2665	85.08	17859
25	15705	2745	85.12	18450
26	15187	2796	84.45	17983
27	15399	2735	84.92	18134
28	14867	2623	85.00	17490
29	15717	2883	84.50	18600
30	15096	2776	84.47	17872
31	15055	2689	84.85	17744
32	14788	2644	84.83	17432
33	15090	2709	84.78	17799
34	14964	2742	84.51	17706
35	14921	2624	85.04	17545
36	14977	2714	84.66	17691
37	15458	2702	85.12	18160
38	15138	2673	84.99	17811
39	15537	2823	84.62	18360
40	14808	2737	84.40	17545
41	15108	2443	86.08	17551
42	15134	2749	84.63	17883
43	14982	2773	84.38	17755
44	14929	2734	84.52	17663
45	14943	2758	84.42	17701
46	15184	2760	84.62	17944
47	14786	2659	84.76	17445
48	14530	2703	84.31	17233
49	14643	2754	84.17	17397
50	14368	2598	84.69	16966
51	14819	2662	84.77	17481
52	14620	2613	84.84	17233
53	15012	2644	85.02	17656
54	14749	2647	84.78	17396
55	14834	2746	84.38	17580
56	14775	2592	85.08	17367
57	14338	2463	85.34	16801
58	14371	2639	84.49	17010
59	14717	2562	85.17	17279
60	14547	2607	84.80	17154
61	14446	2574	84.88	17020
62	14845	2696	84.63	17541
63	14236	2585	84.63	16821
64	14705	2554	85.20	17259
65	14565	2717	84.28	17282
66	14236	2605	84.53	16841
67	14618	2643	84.69	17261
68	14274	2628	84.45	16902
69	14901	2658	84.86	17559
70	14550	2629	84.70	17179
71	14721	2620	84.89	17341
72	15037	2619	85.17	17656
73	14726	2634	84.83	17360
74	14433	2569	84.89	17002
75	14510	2680	84.41	17190
76	14653	2467	85.59	17120
77	14534	2559	85.03	17093
78	14700	2562	85.16	17262
79	14758	2616	84.94	17374
80	14457	2576	84.88	17033
81	14275	2482	85.19	16757
82	14378	2554	84.92	16932
83	14246	2563	84.75	16809
84	14265	2616	84.50	16881
85	14179	2556	84.73	16735
86	14150	2558	84.69	16708
87	14024	2526	84.74	16550
88	13795	2565	84.32	16360
89	14096	2428	85.31	16524
90	14065	2569	84.56	16634
91	14073	2661	84.10	16734
92	14517	2530	85.16	17047
93	14153	2555	84.71	16708
94	14101	2473	85.08	16574
95	14321	2525	85.01	16846
96	14480	2392	85.82	16872
97	14281	2567	84.76	16848
98	13998	2562	84.53	16560
99	14238	2547	84.83	16785
100	14086	2612	84.36	16698
101	14333	2540	84.95	16873
102	14355	2551	84.91	16906
103	14551	2547	85.10	17098
104	13767	2452	84.88	16219
105	14585	2448	85.63	17033
106	13678	2399	85.08	16077
107	13927	2349	85.57	16276
108	13654	2487	84.59	16141
109	13559	2347	85.24	15906
110	13339	2474	84.35	15813
111	13382	2334	85.15	15716
112	13212	2434	84.44	15646
113	13188	2347	84.89	15535
114	13177	2408	84.55	15585
115	13553	2345	85.25	15898
116	13340	2258	85.52	15598
117	12876	2244	85.16	15120
118	12955	2192	85.53	15147
119	12820	2213	85.28	15033
120	12829	2276	84.93	15105
121	12620	2250	84.87	14870
122	12588	2326	84.40	14914
123	12427	2154	85.23	14581
124	12482	2239	84.79	14721
125	12230	2126	85.19	14356
126	11581	2122	84.51	13703
127	11700	2035	85.18	13735
128	10962	1756	86.19	12718
129	7577	0	100.00	7577

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	3355	84139	3.83	87494
2	3502	82735	4.06	86237
3	3469	82931	4.02	86400
4	3639	82255	4.24	85894
5	3778	81542	4.43	85320
6	3897	83261	4.47	87158
7	3665	79884	4.39	83549
8	3771	81033	4.45	84804
9	3535	79965	4.23	83500
10	3525	77451	4.35	80976
11	3515	77669	4.33	81184
12	3474	78198	4.25	81672
13	3666	78321	4.47	81987
14	3886	80497	4.61	84383
15	3550	78626	4.32	82176
16	3597	78740	4.37	82337
17	3631	77915	4.45	81546
18	3670	77530	4.52	81200
19	3760	75926	4.72	79686
20	3627	76374	4.53	80001
21	3642	76657	4.54	80299
22	3787	78256	4.62	82043
23	3845	79095	4.64	82940
24	3753	77956	4.59	81709
25	3700	76979	4.59	80679
26	3609	76387	4.51	79996
27	3671	78067	4.49	81738
28	3773	76540	4.70	80313
29	3647	76370	4.56	80017
30	3555	76111	4.46	79666
31	3622	77003	4.49	80625
32	3687	77210	4.56	80897
33	3442	77643	4.24	81085
34	3607	75322	4.57	78929
35	3606	74813	4.60	78419
36	3688	74814	4.70	78502
37	3727	74414	4.77	78141
38	3728	76230	4.66	79958
39	3793	75574	4.78	79367
40	3635	76549	4.53	80184
41	3784	75543	4.77	79327
42	3673	76451	4.58	80124
43	3676	76397	4.59	80073
44	3794	75546	4.78	79340
45	3741	75477	4.72	79218
46	3781	76028	4.74	79809
47	3719	76585	4.63	80304
48	3670	74637	4.69	78307
49	3751	75232	4.75	78983
50	3587	74692	4.58	78279
51	3620	74438	4.64	78058
52	3608	75129	4.58	78737
53	3611	75327	4.57	78938
54	3746	74835	4.77	78581
55	3730	73980	4.80	77710
56	3791	74732	4.83	78523
57	3591	73968	4.63	77559
58	3465	73704	4.49	77169
59	3609	73783	4.66	77392
60	3526	74157	4.54	77683
61	3504	73050	4.58	76554
62	3607	73219	4.70	76826
63	3613	74152	4.65	77765
64	3652	73650	4.72	77302
65	3669	73846	4.73	77515
66	3476	74238	4.47	77714
67	3595	73795	4.65	77390
68	3835	73583	4.95	77418
69	3633	74143	4.67	77776
70	3737	74183	4.80	77920
71	3501	73291	4.56	76792
72	3590	73671	4.65	77261
73	3743	74455	4.79	78198
74	3847	73429	4.98	77276
75	3669	73873	4.73	77542
76	3699	74282	4.74	77981
77	3658	73363	4.75	77021
78	3509	73839	4.54	77348
79	3701	73950	4.77	77651
80	3626	73840	4.68	77466
81	3574	74059	4.60	77633
82	3576	73973	4.61	77549
83	3725	74124	4.78	77849
84	3723	72887	4.86	76610
85	3528	72818	4.62	76346
86	3881	72992	5.05	76873
87	3824	73676	4.93	77500
88	3661	73102	4.77	76763
89	3641	71767	4.83	75408
90	3520	72048	4.66	75568
91	3724	70703	5.00	74427
92	3452	71036	4.63	74488
93	3691	70577	4.97	74268
94	3673	70689	4.94	74362
95	3591	70490	4.85	74081
96	3711	69572	5.06	73283
97	3611	69556	4.94	73167
98	3516	70271	4.77	73787
99	3456	69333	4.75	72789
100	3576	69423	4.90	72999
101	3595	68408	4.99	72003
102	3606	68481	5.00	72087
103	3405	68553	4.73	71958
104	3539	68488	4.91	72027
105	3669	68179	5.11	71848
106	3453	68210	4.82	71663
107	3543	67353	5.00	70896
108	3618	69066	4.98	72684
109	3592	68047	5.01	71639
110	3565	68522	4.95	72087
111	3441	67988	4.82	71429
112	3549	67738	4.98	71287
113	3426	66267	4.92	69693
114	3442	66446	4.93	69888
115	3395	66839	4.83	70234
116	3659	66859	5.19	70518
117	3569	66454	5.10	70023
118	3492	66341	5.00	69833
119	3496	65440	5.07	68936
120	3560	65853	5.13	69413
121	3381	64751	4.96	68132
122	3394	63617	5.06	67011
123	3377	62610	5.12	65987
124	3192	62679	4.85	65871
125	3250	60962	5.06	64212
126	3091	59205	4.96	62296
127	3040	57611	5.01	60651
128	2604	52455	4.73	55059
129	1576	0	100.00	1576

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	13199	275744	4.57	288943
2	13640	272056	4.77	285696
3	13545	270849	4.76	284394
4	14105	266223	5.03	280328
5	14727	264602	5.27	279329
6	15081	263873	5.41	278954
7	15042	264612	5.38	279654
8	15155	268564	5.34	283719
9	15315	269035	5.39	284350
10	15363	265224	5.48	280587
11	15619	262201	5.62	277820
12	15275	260345	5.54	275620
13	15426	260850	5.58	276276
14	15096	259147	5.50	274243
15	15317	262624	5.51	277941
16	14975	258390	5.48	273365
17	14865	258410	5.44	273275
18	14808	258948	5.41	273756
19	14906	256012	5.50	270918
20	15165	256945	5.57	272110
21	14746	255904	5.45	270650
22	14707	254153	5.47	268860
23	14791	256463	5.45	271254
24	14986	258368	5.48	273354
25	15105	257454	5.54	272559
26	14923	258020	5.47	272943
27	15224	255356	5.63	270580
28	14886	254378	5.53	269264
29	15246	253960	5.66	269206
30	14817	256285	5.47	271102
31	14706	256112	5.43	270818
32	14645	257204	5.39	271849
33	14793	257204	5.44	271997
34	15105	261120	5.47	276225
35	15134	258263	5.54	273397
36	15505	255942	5.71	271447
37	15643	257833	5.72	273476
38	15285	258720	5.58	274005
39	15196	259843	5.53	275039
40	15386	262105	5.54	277491
41	15030	261546	5.43	276576
42	15324	260925	5.55	276249
43	15513	260456	5.62	275969
44	15349	263189	5.51	278538
45	15312	262049	5.52	277361
46	15557	261113	5.62	276670
47	15470	263011	5.56	278481
48	15545	261946	5.60	277491
49	15744	263036	5.65	278780
50	15239	263230	5.47	278469
51	15163	263586	5.44	278749
52	15071	260747	5.46	275818
53	15519	261300	5.61	276819
54	15384	258468	5.62	273852
55	15467	261131	5.59	276598
56	15424	261990	5.56	277414
57	15524	261807	5.60	277331
58	15011	260774	5.44	275785
59	15261	260899	5.53	276160
60	15326	259856	5.57	275182
61	15333	258560	5.60	273893
62	15298	257758	5.60	273056
63	15172	257780	5.56	272952
64	15166	255936	5.59	271102
65	15150	256975	5.57	272125
66	15145	258856	5.53	274001
67	15539	258369	5.67	273908
68	15257	257860	5.59	273117
69	15085	257969	5.52	273054
70	15127	259599	5.51	274726
71	15074	258370	5.51	273444
72	15183	258133	5.56	273316
73	15481	258562	5.65	274043
74	15541	259971	5.64	275512
75	15428	260505	5.59	275933
76	15693	261425	5.66	277118
77	15487	259265	5.64	274752
78	15450	259291	5.62	274741
79	15349	258295	5.61	273644
80	15404	258660	5.62	274064
81	15120	258380	5.53	273500
82	15124	256845	5.56	271969
83	15340	257253	5.63	272593
84	15171	256072	5.59	271243
85	15260	254322	5.66	269582
86	15438	255863	5.69	271301
87	15424	254126	5.72	269550
88	15232	253304	5.67	268536
89	15451	253712	5.74	269163
90	15174	253105	5.66	268279
91	15087	252083	5.65	267170
92	15291	251900	5.72	267191
93	15121	251563	5.67	266684
94	15287	249657	5.77	264944
95	14958	248946	5.67	263904
96	15048	247569	5.73	262617
97	15057	246754	5.75	261811
98	14780	248168	5.62	262948
99	14830	246617	5.67	261447
100	14785	245767	5.67	260552
101	15041	245344	5.78	260385
102	15060	244998	5.79	260058
103	15226	244539	5.86	259765
104	14884	242850	5.77	257734
105	14787	242939	5.74	257726
106	14878	241168	5.81	256046
107	14710	239624	5.78	254334
108	14553	239493	5.73	254046
109	14815	238161	5.86	252976
110	14732	237784	5.83	252516
111	14501	236024	5.79	250525
112	14580	236083	5.82	250663
113	14500	235245	5.81	249745
114	14286	233656	5.76	247942
115	14303	233683	5.77	247986
116	14548	232841	5.88	247389
117	14541	233012	5.87	247553
118	14435	231374	5.87	245809
119	14165	229985	5.80	244150
120	14103	229092	5.80	243195
121	13768	226627	5.73	240395
122	14198	225382	5.93	239580
123	13706	223395	5.78	237101
124	13299	220533	5.69	233832
125	13374	217200	5.80	230574
126	13314	211623	5.92	224937
127	11594	204434	5.37	216028
128	10221	186189	5.20	196410
129	5217	0	100.00	5217

