CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	83	60	58.04	143
2	100	36	73.53	136
3	97	30	76.38	127
4	88	31	73.95	119
5	93	22	80.87	115
6	92	21	81.42	113
7	78	20	79.59	98
8	124	13	90.51	137
9	113	13	89.68	126
10	119	20	85.61	139
11	121	21	85.21	142
12	112	14	88.89	126
13	116	16	87.88	132
14	99	20	83.19	119
15	117	19	86.03	136
16	103	23	81.75	126
17	125	15	89.29	140
18	130	20	86.67	150
19	118	14	89.39	132
20	103	19	84.43	122
21	95	24	79.83	119
22	90	26	77.59	116
23	135	24	84.91	159
24	134	16	89.33	150
25	124	37	77.02	161
26	133	27	83.12	160
27	132	20	86.84	152
28	125	16	88.65	141
29	104	20	83.87	124
30	118	25	82.52	143
31	95	21	81.90	116
32	120	24	83.33	144
33	107	17	86.29	124
34	94	29	76.42	123
35	134	20	87.01	154
36	96	15	86.49	111
37	131	21	86.18	152
38	108	22	83.08	130
39	117	18	86.67	135
40	112	21	84.21	133
41	140	26	84.34	166
42	120	18	86.96	138
43	135	19	87.66	154
44	134	22	85.90	156
45	106	20	84.13	126
46	122	16	88.41	138
47	126	18	87.50	144
48	112	21	84.21	133
49	118	18	86.76	136
50	101	19	84.17	120
51	111	19	85.38	130
52	126	17	88.11	143
53	104	18	85.25	122
54	114	18	86.36	132
55	109	20	84.50	129
56	116	18	86.57	134
57	127	20	86.39	147
58	107	22	82.95	129
59	136	31	81.44	167
60	86	19	81.90	105
61	91	19	82.73	110
62	94	25	78.99	119
63	93	14	86.92	107
64	72	9	88.89	81
65	97	17	85.09	114
66	92	9	91.09	101
67	108	16	87.10	124
68	92	24	79.31	116
69	101	26	79.53	127
70	94	15	86.24	109
71	111	15	88.10	126
72	74	28	72.55	102
73	94	18	83.93	112
74	99	23	81.15	122
75	106	24	81.54	130
76	95	12	88.79	107
77	101	23	81.45	124
78	117	14	89.31	131
79	118	25	82.52	143
80	97	21	82.20	118
81	98	18	84.48	116
82	96	20	82.76	116
83	118	25	82.52	143
84	104	24	81.25	128
85	117	30	79.59	147
86	108	22	83.08	130
87	118	22	84.29	140
88	91	26	77.78	117
89	95	15	86.36	110
90	100	16	86.21	116
91	104	20	83.87	124
92	102	12	89.47	114
93	106	10	91.38	116
94	88	25	77.88	113
95	98	14	87.50	112
96	116	20	85.29	136
97	106	14	88.33	120
98	123	25	83.11	148
99	107	23	82.31	130
100	116	20	85.29	136
101	145	19	88.41	164
102	121	18	87.05	139
103	124	23	84.35	147
104	125	18	87.41	143
105	102	21	82.93	123
106	91	19	82.73	110
107	80	18	81.63	98
108	83	11	88.30	94
109	82	16	83.67	98
110	114	21	84.44	135
111	90	25	78.26	115
112	121	28	81.21	149
113	121	26	82.31	147
114	121	18	87.05	139
115	118	27	81.38	145
116	108	14	88.52	122
117	98	20	83.05	118
118	105	12	89.74	117
119	90	22	80.36	112
120	84	19	81.55	103
121	89	22	80.18	111
122	94	24	79.66	118
123	92	18	83.64	110
124	97	18	84.35	115
125	76	24	76.00	100
126	102	21	82.93	123
127	90	16	84.91	106
128	98	17	85.22	115
129	101	19	84.17	120
130	134	27	83.23	161
131	118	22	84.29	140
132	111	18	86.05	129
133	90	19	82.57	109
134	105	19	84.68	124
135	100	21	82.64	121
136	95	20	82.61	115
137	91	26	77.78	117
138	106	18	85.48	124
139	97	20	82.91	117
140	110	25	81.48	135
141	104	27	79.39	131
142	87	16	84.47	103
143	112	38	74.67	150
144	91	34	72.80	125
145	93	24	79.49	117

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	48	523	8.41	571
2	43	523	7.60	566
3	20	565	3.42	585
4	15	565	2.59	580
5	8	589	1.34	597
6	16	531	2.93	547
7	15	537	2.72	552
8	8	526	1.50	534
9	9	518	1.71	527
10	8	557	1.42	565
11	10	517	1.90	527
12	6	497	1.19	503
13	9	511	1.73	520
14	12	532	2.21	544
15	3	500	0.60	503
16	17	490	3.35	507
17	14	512	2.66	526
18	6	564	1.05	570
19	8	551	1.43	559
20	10	535	1.83	545
21	6	549	1.08	555
22	5	510	0.97	515
23	14	558	2.45	572
24	14	571	2.39	585
