CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	12252	3331	78.62	15583
2	12510	3241	79.42	15751
3	12891	3258	79.83	16149
4	12927	3415	79.10	16342
5	12706	3259	79.59	15965
6	13082	3241	80.14	16323
7	13481	3340	80.14	16821
8	13383	3280	80.32	16663
9	13672	3243	80.83	16915
10	13626	3342	80.30	16968
11	13752	3405	80.15	17157
12	13351	3283	80.26	16634
13	13341	3181	80.75	16522
14	13353	3227	80.54	16580
15	13495	3330	80.21	16825
16	13124	3217	80.31	16341
17	12918	3202	80.14	16120
18	13749	3212	81.06	16961
19	13448	3158	80.98	16606
20	13781	3229	81.02	17010
21	13600	3377	80.11	16977
22	13435	3275	80.40	16710
23	13569	3232	80.76	16801
24	13814	3246	80.97	17060
25	13879	3260	80.98	17139
26	13169	3138	80.76	16307
27	13317	3275	80.26	16592
28	12823	3124	80.41	15947
29	12560	3188	79.76	15748
30	12641	3198	79.81	15839
31	12408	3153	79.74	15561
32	12300	3095	79.90	15395
33	12692	2985	80.96	15677
34	13053	3115	80.73	16168
35	12718	3052	80.65	15770
36	12934	3207	80.13	16141
37	12828	3133	80.37	15961
38	12573	3094	80.25	15667
39	12944	3193	80.21	16137
40	12871	3202	80.08	16073
41	12342	3124	79.80	15466
42	12159	3199	79.17	15358
43	12222	3048	80.04	15270
44	11931	3170	79.01	15101
45	11760	3020	79.57	14780
46	11858	2988	79.87	14846
47	11845	3041	79.57	14886
48	11784	3070	79.33	14854
49	12070	3069	79.73	15139
50	12225	3036	80.11	15261
51	12115	3087	79.69	15202
52	12327	3140	79.70	15467
53	12174	3055	79.94	15229
54	12253	2958	80.55	15211
55	12275	3151	79.57	15426
56	12026	3055	79.74	15081
57	12117	3093	79.66	15210
58	11985	2965	80.17	14950
59	12068	3041	79.87	15109
60	12016	3121	79.38	15137
61	11798	2956	79.96	14754
62	11744	3137	78.92	14881
63	11887	2975	79.98	14862
64	11290	3043	78.77	14333
65	11589	2997	79.45	14586
66	11881	3135	79.12	15016
67	11812	3064	79.40	14876
68	11912	2925	80.29	14837
69	11668	3134	78.83	14802
70	11934	3090	79.43	15024
71	11879	3061	79.51	14940
72	11955	2984	80.03	14939
73	11950	3050	79.67	15000
74	11542	2977	79.50	14519
75	11460	3033	79.07	14493
76	11563	3139	78.65	14702
77	11268	2967	79.16	14235
78	11379	2888	79.76	14267
79	11457	3029	79.09	14486
80	11363	3023	78.99	14386
81	11547	2969	79.55	14516
82	11230	2921	79.36	14151
83	11193	2938	79.21	14131
84	10997	2910	79.08	13907
85	11077	2874	79.40	13951
86	11028	2837	79.54	13865
87	10990	2818	79.59	13808
88	11024	2823	79.61	13847
89	11033	2840	79.53	13873
90	11123	2818	79.79	13941
91	10920	2851	79.30	13771
92	11092	2879	79.39	13971
93	11316	2848	79.89	14164
94	11003	2852	79.42	13855
95	11122	2905	79.29	14027
96	11215	2826	79.87	14041
97	11362	2882	79.77	14244
98	11476	2878	79.95	14354
99	11389	2791	80.32	14180
100	11239	2835	79.86	14074
101	11125	2744	80.21	13869
102	10852	2785	79.58	13637
103	10873	2739	79.88	13612
104	11292	2739	80.48	14031
105	11177	2794	80.00	13971
106	10796	2713	79.92	13509
107	10813	2667	80.22	13480
108	10816	2712	79.95	13528
109	10707	2551	80.76	13258
110	10539	2769	79.19	13308
111	10463	2676	79.63	13139
112	10416	2519	80.53	12935
113	10506	2567	80.36	13073
114	10477	2671	79.69	13148
115	10229	2605	79.70	12834
116	10153	2656	79.26	12809
117	10174	2676	79.18	12850
118	10019	2513	79.95	12532
119	9776	2494	79.67	12270
120	9765	2551	79.29	12316
121	9954	2482	80.04	12436
122	9759	2459	79.87	12218
123	9492	2377	79.97	11869
124	9480	2349	80.14	11829
125	8948	2426	78.67	11374
126	8841	2195	80.11	11036
127	8545	2201	79.52	10746
128	7865	2074	79.13	9939
129	4919	0	100.00	4919

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	1851	72529	2.49	74380
2	1941	72397	2.61	74338
3	1933	72168	2.61	74101
4	1936	73370	2.57	75306
5	1857	70710	2.56	72567
6	1887	71317	2.58	73204
7	1954	70650	2.69	72604
8	1968	70153	2.73	72121
9	2054	70408	2.83	72462
10	1925	69439	2.70	71364
11	1898	68867	2.68	70765
12	1886	69541	2.64	71427
13	1918	68106	2.74	70024
14	1955	67771	2.80	69726
15	1989	67711	2.85	69700
16	1891	67517	2.72	69408
17	1811	66834	2.64	68645
18	1889	66952	2.74	68841
19	1852	67669	2.66	69521
20	1945	66767	2.83	68712
21	1783	67114	2.59	68897
22	1911	67471	2.75	69382
23	1892	67383	2.73	69275
24	1923	67944	2.75	69867
25	2000	67843	2.86	69843
26	1903	66970	2.76	68873
27	1942	68006	2.78	69948
28	2037	68749	2.88	70786
29	2026	68350	2.88	70376
30	1884	67249	2.73	69133
31	1915	67404	2.76	69319
32	1901	66733	2.77	68634
33	1886	66796	2.75	68682
34	1947	67228	2.81	69175
35	1919	66789	2.79	68708
36	1920	66179	2.82	68099
37	1964	66586	2.87	68550
38	1958	67151	2.83	69109
39	1952	66260	2.86	68212
40	2012	67454	2.90	69466
41	1980	67104	2.87	69084
42	1982	66605	2.89	68587
43	2005	66510	2.93	68515
44	2010	66648	2.93	68658
45	2040	66571	2.97	68611
46	1923	64961	2.88	66884
47	1984	65669	2.93	67653
48	2033	65901	2.99	67934
49	2010	65850	2.96	67860
50	1972	65210	2.94	67182
51	2071	64638	3.10	66709
52	1960	64471	2.95	66431
53	1862	64582	2.80	66444
54	1987	64816	2.97	66803
55	1846	64791	2.77	66637
56	1901	65659	2.81	67560
57	1855	64362	2.80	66217
58	1796	64856	2.69	66652
59	1837	65085	2.74	66922
60	1860	63846	2.83	65706
61	1956	63365	2.99	65321
62	1915	64259	2.89	66174
63	1956	63753	2.98	65709
64	1777	64698	2.67	66475
65	1877	64011	2.85	65888
66	1860	63904	2.83	65764
67	1817	63680	2.77	65497
68	1830	64517	2.76	66347
69	1861	63847	2.83	65708
70	1816	63005	2.80	64821
71	1884	63111	2.90	64995
72	1870	63474	2.86	65344
73	1812	63206	2.79	65018
