CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	387	82	82.52	469
2	141	53	72.68	194
3	136	36	79.07	172
4	115	26	81.56	141
5	116	28	80.56	144
6	83	27	75.45	110
7	82	31	72.57	113
8	100	26	79.37	126
9	116	33	77.85	149
10	218	53	80.44	271
11	143	28	83.63	171
12	162	33	83.08	195
13	221	34	86.67	255
14	137	37	78.74	174
15	191	29	86.82	220
16	173	46	79.00	219
17	207	68	75.27	275
18	126	42	75.00	168
19	126	37	77.30	163
20	107	22	82.95	129
21	134	28	82.72	162
22	136	24	85.00	160
23	122	24	83.56	146
24	121	23	84.03	144
25	116	24	82.86	140
26	89	17	83.96	106
27	187	25	88.21	212
28	205	61	77.07	266
29	245	50	83.05	295
30	114	28	80.28	142
31	267	51	83.96	318
32	205	29	87.61	234
33	171	40	81.04	211
34	128	28	82.05	156
35	120	30	80.00	150
36	137	20	87.26	157
37	142	28	83.53	170
38	115	26	81.56	141
39	204	28	87.93	232
40	302	45	87.03	347
41	331	57	85.31	388
42	187	18	91.22	205
43	219	38	85.21	257
44	167	29	85.20	196
45	157	31	83.51	188
46	126	34	78.75	160
47	179	40	81.74	219
48	127	25	83.55	152
49	167	38	81.46	205
50	138	32	81.18	170
51	186	50	78.81	236
52	272	51	84.21	323
53	134	14	90.54	148
54	148	31	82.68	179
55	164	36	82.00	200
56	151	34	81.62	185
57	182	39	82.35	221
58	233	34	87.27	267
59	386	66	85.40	452
60	247	50	83.16	297
61	177	35	83.49	212
62	92	18	83.64	110
63	130	32	80.25	162
64	113	29	79.58	142
65	100	18	84.75	118
66	98	17	85.22	115
67	117	25	82.39	142
68	147	47	75.77	194
69	116	22	84.06	138
70	185	34	84.47	219
71	149	46	76.41	195
72	148	29	83.62	177
73	222	40	84.73	262
74	155	32	82.89	187
75	123	34	78.34	157
76	123	30	80.39	153
77	233	28	89.27	261
78	116	21	84.67	137
79	119	34	77.78	153
80	97	21	82.20	118
81	97	19	83.62	116
82	126	30	80.77	156
83	95	27	77.87	122
84	109	25	81.34	134
85	166	40	80.58	206
86	202	27	88.21	229
87	244	38	86.52	282
88	207	42	83.13	249
89	252	50	83.44	302
90	127	22	85.23	149
91	122	26	82.43	148
92	125	24	83.89	149
93	100	27	78.74	127
94	92	24	79.31	116
95	107	27	79.85	134
96	123	22	84.83	145
97	178	33	84.36	211
98	251	44	85.08	295
99	247	39	86.36	286
100	206	37	84.77	243
101	198	29	87.22	227
102	147	25	85.47	172
103	123	25	83.11	148
104	124	30	80.52	154
105	199	32	86.15	231
106	106	26	80.30	132
107	159	30	84.13	189
108	96	18	84.21	114
109	148	30	83.15	178
110	206	42	83.06	248
111	147	27	84.48	174
112	145	36	80.11	181
113	184	44	80.70	228
114	151	30	83.43	181
115	125	38	76.69	163
116	180	43	80.72	223
117	177	41	81.19	218
118	153	25	85.96	178
119	167	41	80.29	208
120	151	24	86.29	175
121	97	42	69.78	139
122	72	17	80.90	89
123	101	16	86.32	117
124	80	17	82.47	97
125	87	21	80.56	108
126	84	22	79.25	106
127	91	25	78.45	116
128	126	35	78.26	161
129	73	0	100.00	73

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	6	477	1.24	483
2	8	574	1.37	582
3	10	573	1.72	583
4	6	516	1.15	522
5	1	438	0.23	439
6	9	399	2.21	408
7	9	335	2.62	344
8	7	438	1.57	445
9	2	405	0.49	407
10	9	430	2.05	439
11	3	427	0.70	430
12	16	437	3.53	453
13	9	468	1.89	477
14	2	431	0.46	433
15	6	396	1.49	402
16	0	331	0.00	331
17	5	375	1.32	380
18	4	395	1.00	399
19	17	437	3.74	454
20	7	441	1.56	448
21	8	566	1.39	574
22	9	604	1.47	613
23	8	562	1.40	570
24	9	563	1.57	572
25	6	439	1.35	445
26	4	382	1.04	386
27	7	334	2.05	341
28	3	324	0.92	327
29	2	399	0.50	401
30	9	433	2.04	442
31	8	511	1.54	519
32	11	498	2.16	509
33	8	532	1.48	540
34	6	419	1.41	425
35	9	357	2.46	366
36	4	361	1.10	365
37	5	364	1.36	369
38	5	362	1.36	367
39	5	343	1.44	348
40	13	528	2.40	541
41	3	458	0.65	461
42	9	456	1.94	465
43	6	378	1.56	384
44	8	318	2.45	326
45	6	387	1.53	393
46	6	453	1.31	459
