CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	3051	1592	65.71	4643
2	3177	1347	70.23	4524
3	2775	1228	69.32	4003
4	2764	1163	70.38	3927
5	2634	1012	72.24	3646
6	2609	1040	71.50	3649
7	2297	995	69.78	3292
8	2352	962	70.97	3314
9	2401	958	71.48	3359
10	2389	954	71.46	3343
11	2301	932	71.17	3233
12	2344	947	71.22	3291
13	2288	903	71.70	3191
14	2302	939	71.03	3241
15	2263	925	70.98	3188
16	2313	945	70.99	3258
17	2478	948	72.33	3426
18	2322	886	72.38	3208
19	2287	906	71.63	3193
20	2355	889	72.60	3244
21	2239	967	69.84	3206
22	2394	937	71.87	3331
23	2373	933	71.78	3306
24	2388	862	73.48	3250
25	2308	886	72.26	3194
26	2386	909	72.41	3295
27	2329	909	71.93	3238
28	2346	974	70.66	3320
29	2356	964	70.96	3320
30	2336	912	71.92	3248
31	2459	926	72.64	3385
32	2476	962	72.02	3438
33	2320	876	72.59	3196
34	2268	984	69.74	3252
35	2370	933	71.75	3303
36	2217	978	69.39	3195
37	2345	932	71.56	3277
38	2218	1013	68.65	3231
39	2382	966	71.15	3348
40	2380	891	72.76	3271
41	2344	966	70.82	3310
42	2316	870	72.69	3186
43	2196	945	69.91	3141
44	2397	951	71.59	3348
45	2349	938	71.46	3287
46	2465	997	71.20	3462
47	2249	971	69.84	3220
48	2322	927	71.47	3249
49	2198	932	70.22	3130
50	2421	942	71.99	3363
51	2168	953	69.46	3121
52	2243	925	70.80	3168
53	2144	971	68.83	3115
54	2284	931	71.04	3215
55	2132	953	69.11	3085
56	2308	874	72.53	3182
57	2333	946	71.15	3279
58	2193	930	70.22	3123
59	2236	984	69.44	3220
60	2205	1009	68.61	3214
61	2235	931	70.59	3166
62	2348	868	73.01	3216
63	2213	919	70.66	3132
64	2265	995	69.48	3260
65	2161	887	70.90	3048
66	2139	980	68.58	3119
67	2171	909	70.49	3080
68	2097	914	69.64	3011
69	2042	887	69.72	2929
70	2119	923	69.66	3042
71	2134	945	69.31	3079
72	2138	992	68.31	3130
73	2169	880	71.14	3049
74	2041	914	69.07	2955
75	2158	930	69.88	3088
76	2151	960	69.14	3111
77	2015	920	68.65	2935
78	2311	902	71.93	3213
79	2148	931	69.76	3079
80	2116	884	70.53	3000
81	2346	883	72.65	3229
82	2189	890	71.09	3079
83	2065	979	67.84	3044
84	2165	932	69.91	3097
85	2122	980	68.41	3102
86	2200	917	70.58	3117
87	2170	936	69.86	3106
88	2148	966	68.98	3114
89	2121	918	69.79	3039
90	2114	980	68.33	3094
91	2152	872	71.16	3024
92	2107	964	68.61	3071
93	2115	882	70.57	2997
94	2161	932	69.87	3093
95	2044	941	68.48	2985
96	2267	872	72.22	3139
97	2075	979	67.94	3054
98	2008	971	67.41	2979
99	1988	989	66.78	2977
100	1924	1104	63.54	3028
101	1720	1214	58.62	2934
102	1606	1163	58.00	2769
103	1602	1232	56.53	2834
