CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921526,2832860,2832860,2832860,113314400,113314400,2517520,2517520,2517520,85259595,85364593,88.8684933247672,580078,10.23838100012002,95.97290000000001,92.6951,97.078,94.32169999999999,39.051,42.1686,70.2231,5665720,4828173,837547,0,0,740343,3733554,95.89145269948203,74.15142680097874,29.407631319711463,4828173,3733554,0,0.0,2414086,85.21727159125408
