CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921539,7314946,7314946,7314946,738809546,738809546,7133872,7133872,7133872,677120250,677120250,97.52460236890333,109162,0.7461572511950191,97.9045,95.2027,98.86,96.3908,42.5128,42.003,82.5302,16812146,14398293,231599,0,2182254,3362864,12619726,100.91499398923894,88.44934419905488,47.139393585979676,14398293,12619726,0,0.0,7199146,98.41693978328753
