CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921535,5350141,5350141,5350141,214005640,214005640,5173536,5173536,5173536,175900224,175900224,96.69905895938071,94,0.0008784815203935748,95.8947,92.7821,96.8045,93.8792,42.7821,41.455999999999996,79.3626,10700282,10103176,597106,0,0,2060366,8027294,97.64285007391463,77.58034350200714,39.82510221249064,10103176,8027294,0,0.0,5051588,94.41971716259441
