CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921527,13882700,13882700,13882700,1402152700,1402152700,12241093,12241093,12241093,1159955834,1159965200,88.17516045149719,2938562,10.583539225078695,94.81439999999999,91.2258,98.6292,95.7785,40.455200000000005,41.9458,73.5365,31828308,25387659,2377741,0,4062908,4626507,21168610,103.69849734823515,86.46535893485982,37.79488481951734,25387659,21168610,0,0.0,12693829,91.43631282099304
