CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921534,1945263,1945263,1945263,77810520,77810520,1882521,1882521,1882521,64005714,64005714,96.77462636157681,216,0.005551948502593222,97.463,94.4328,98.8463,95.8776,44.939099999999996,43.8826,82.04860000000001,3890526,3427186,463340,0,0,639820,2684027,91.02650116519284,71.28810249659897,33.98740306217036,3427186,2684027,0,0.0,1713593,88.09055639263175
