CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921528,5430141,5430141,5430141,217205640,217205640,5285993,5285993,5285993,179723762,179723762,97.34540963116795,504,0.004640763471887747,96.1618,93.03529999999999,96.91499999999999,93.9987,43.460300000000004,42.2661,64.78829999999999,10860282,10345944,514338,0,0,1876981,8253405,97.86187760748075,78.06863346205718,35.508578993577935,10345944,8253405,0,0.0,5172972,95.26404562975436
