CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921529,2763319,2763319,2763319,110532760,110532760,2667823,2667823,2667823,90574869,90618140,96.54415577788885,79462,1.4377999789383709,95.4975,92.2388,96.6687,93.7257,38.1238,41.7757,53.8133,5526638,5107310,419328,0,0,710659,4051043,95.72055567404584,75.92413364754708,26.638161527207764,5107310,4051043,0,0.0,2553655,92.41260238141163
