CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921533,26861064,26861064,26861064,2712967464,2712967464,25994583,25994583,25994583,2467722127,2467722127,96.77421192250613,271496,0.5053708967001456,97.1737,93.72359999999999,98.4167,95.1697,43.3055,42.830200000000005,81.91810000000001,62377047,53154990,567138,0,8654919,9725746,45705129,102.24243643377547,87.9127951388949,37.41451055398735,53154990,45705129,0,0.0,26577495,98.94431210915546
