CellID,InputReadPairs,InputReads_R1,InputReads_R2,InputBP_R1,InputBP_R2,TrimmedReadPairs,TrimmedReads_R1,TrimmedReads_R2,TrimmedBP_R1,TrimmedBP_R2,TrimmedReadsRate,AdapterTrimmedReads,AdapterTrimmedRate,Q20Rate_Before,Q30Rate_Before,Q20Rate_After,Q30Rate_After,GC_Before,GC_After,DuplicationRate_fastp,TotalAlignments,MappedReads,UnmappedReads,SecondaryAlignments,SupplementaryAlignments,ProperPairs,MappedReadsMapQ30,MappingRate,MappingRateMapQ30,ProperPairRate,DeduppedReads,DeduppedReadsMapQ30,DuplicatedReads,DuplicationRate,FinalReadPairs,OverallPassRate
SRR921536,1823185,1823185,1823185,72927400,72927400,1754666,1754666,1754666,59658644,59658644,96.24179663610659,4,0.00010969813814835028,96.96669999999999,92.3687,98.605,94.6216,43.957800000000006,42.7654,86.1139,3646370,3539511,106859,0,0,985039,2926983,100.8599642325092,83.40570228180178,56.13826221058594,3539511,2926983,0,0.0,1769755,97.06941423936682
