-85	1	1152	0.09
-84	3	1248	0.24
-83	6	1187	0.51
-82	12	1239	0.97
-81	18	1059	1.70
-80	10	742	1.35
-79	11	1059	1.04
-78	10	1190	0.84
-77	13	1392	0.93
-76	17	1557	1.09
-75	16	1952	0.82
-74	18	3213	0.56
-73	21	3537	0.59
-72	23	3831	0.60
-71	28	4104	0.68
-70	44	4240	1.04
-69	42	4291	0.98
-68	33	4438	0.74
-67	40	4443	0.90
-66	32	4561	0.70
-65	37	4606	0.80
-64	42	4581	0.92
-63	35	4589	0.76
-62	35	4694	0.75
-61	31	4731	0.66
-60	42	4569	0.92
-59	41	4652	0.88
-58	41	4786	0.86
-57	43	4605	0.93
-56	45	4856	0.93
-55	41	4742	0.86
-54	39	4839	0.81
-53	48	4757	1.01
-52	52	4881	1.07
-51	51	4723	1.08
-50	48	4804	1.00
-49	43	4817	0.89
-48	55	4731	1.16
-47	41	4945	0.83
-46	45	4878	0.92
-45	42	4856	0.86
-44	38	4893	0.78
-43	40	4814	0.83
-42	39	4801	0.81
-41	44	4788	0.92
-40	61	4736	1.29
-39	37	4731	0.78
-38	31	4909	0.63
-37	41	4913	0.83
-36	44	4736	0.93
-35	32	4821	0.66
-34	39	4782	0.82
-33	49	4888	1.00
-32	42	4836	0.87
-31	45	4661	0.97
-30	48	4796	1.00
-29	43	4821	0.89
-28	45	4818	0.93
-27	50	4972	1.01
-26	40	4816	0.83
-25	38	4744	0.80
-24	55	4799	1.15
-23	63	4874	1.29
-22	74	4826	1.53
-21	81	5021	1.61
-20	138	4911	2.81
-19	100	5033	1.99
-18	104	4974	2.09
-17	104	4823	2.16
-16	87	4882	1.78
-15	98	4906	2.00
-14	108	4927	2.19
-13	86	4898	1.76
-12	108	4882	2.21
-11	119	5010	2.38
-10	111	4866	2.28
-9	140	5015	2.79
-8	144	4942	2.91
-7	141	5073	2.78
-6	148	5106	2.90
-5	154	5188	2.97
-4	172	5696	3.02
-3	161	5583	2.88
-2	235	5487	4.28
2	251	14776	1.70
3	259	14857	1.74
4	260	14832	1.75
5	251	14631	1.72
6	297	14253	2.08
7	253	14611	1.73
8	236	14410	1.64
9	240	14325	1.68
10	280	14629	1.91
11	306	14494	2.11
12	216	14637	1.48
13	247	14332	1.72
14	267	14354	1.86
15	219	14218	1.54
16	225	14067	1.60
17	220	14352	1.53
18	236	14201	1.66
19	225	14657	1.54
20	239	14082	1.70
21	202	14267	1.42
22	195	14398	1.35
23	215	14341	1.50
24	152	13900	1.09
25	176	14107	1.25
26	180	13975	1.29
27	164	13833	1.19
28	157	13959	1.12
29	180	14001	1.29
30	169	14024	1.21
31	163	13967	1.17
32	191	14099	1.35
33	163	13990	1.17
34	163	13721	1.19
35	153	14067	1.09
36	176	13958	1.26
37	184	13727	1.34
38	153	13931	1.10
39	152	13851	1.10
40	171	14000	1.22
41	159	14194	1.12
42	178	13825	1.29
43	150	14012	1.07
44	146	13719	1.06
45	174	13695	1.27
46	176	13886	1.27
47	158	13705	1.15
48	184	13547	1.36
49	142	13630	1.04
50	181	13838	1.31
51	162	13721	1.18
52	156	13646	1.14
53	171	13612	1.26
54	173	13727	1.26
55	201	13577	1.48
56	155	13538	1.14
57	168	13507	1.24
58	152	13189	1.15
59	166	13501	1.23
60	169	13478	1.25
61	165	13635	1.21
62	166	13722	1.21
63	175	13389	1.31
64	171	13571	1.26
65	189	13479	1.40
66	178	13525	1.32
67	151	13672	1.10
68	180	13678	1.32
69	170	13714	1.24
70	149	13883	1.07
71	163	14182	1.15
72	163	13732	1.19
73	162	14038	1.15
74	172	13938	1.23
75	137	13989	0.98
76	155	14321	1.08
77	155	14414	1.08
78	164	14417	1.14
79	229	13310	1.72
80	346	10651	3.25
81	628	8383	7.49
82	559	8136	6.87
83	499	7622	6.55
84	471	5796	8.13
85	59	772	7.64
