-85	93	4801	1.94
-84	143	6581	2.17
-83	167	7519	2.22
-82	224	7853	2.85
-81	264	8332	3.17
-80	247	8216	3.01
-79	257	8423	3.05
-78	225	8440	2.67
-77	273	8406	3.25
-76	256	8384	3.05
-75	293	8550	3.43
-74	257	8386	3.06
-73	276	8385	3.29
-72	241	8505	2.83
-71	267	8467	3.15
-70	271	8550	3.17
-69	266	8652	3.07
-68	270	8691	3.11
-67	272	8611	3.16
-66	256	8576	2.99
-65	286	8693	3.29
-64	295	8628	3.42
-63	298	8653	3.44
-62	289	8551	3.38
-61	267	8572	3.11
-60	253	8646	2.93
-59	260	8650	3.01
-58	247	8538	2.89
-57	270	8598	3.14
-56	289	8527	3.39
-55	290	8605	3.37
-54	274	8680	3.16
-53	277	8651	3.20
-52	285	8608	3.31
-51	307	8708	3.53
-50	272	8515	3.19
-49	307	8640	3.55
-48	248	8413	2.95
-47	306	8642	3.54
-46	289	8598	3.36
-45	279	8540	3.27
-44	288	8552	3.37
-43	265	8503	3.12
-42	288	8530	3.38
-41	301	8412	3.58
-40	259	8520	3.04
-39	270	8459	3.19
-38	259	8554	3.03
-37	269	8394	3.20
-36	252	8450	2.98
-35	319	8583	3.72
-34	248	8581	2.89
-33	292	8548	3.42
-32	313	8444	3.71
-31	305	8565	3.56
-30	270	8423	3.21
-29	307	8619	3.56
-28	264	8446	3.13
-27	278	8434	3.30
-26	284	8473	3.35
-25	268	8473	3.16
-24	289	8551	3.38
-23	285	8638	3.30
-22	289	8389	3.44
-21	294	8541	3.44
-20	333	8469	3.93
-19	282	8590	3.28
-18	288	8373	3.44
-17	335	8690	3.86
-16	282	8373	3.37
-15	333	8475	3.93
-14	355	8528	4.16
-13	333	8540	3.90
-12	298	8483	3.51
-11	320	8588	3.73
-10	326	8196	3.98
-9	380	8579	4.43
-8	338	8364	4.04
-7	331	8591	3.85
-6	362	8614	4.20
-5	333	9021	3.69
-4	394	9498	4.15
-3	381	9327	4.08
-2	505	9348	5.40
2	637	8590	7.42
3	646	8657	7.46
4	624	8657	7.21
5	654	8566	7.63
6	648	8288	7.82
7	613	8426	7.28
8	576	8505	6.77
9	624	8297	7.52
10	607	8508	7.13
11	631	8619	7.32
12	625	8490	7.36
13	616	8646	7.12
14	574	8402	6.83
15	617	8498	7.26
16	598	8308	7.20
17	614	8311	7.39
18	599	8456	7.08
19	596	8450	7.05
20	628	8527	7.36
21	563	8273	6.81
22	552	8341	6.62
23	569	8248	6.90
24	529	8089	6.54
25	559	8273	6.76
26	577	7958	7.25
27	516	8158	6.33
28	561	8048	6.97
29	599	8235	7.27
30	536	8073	6.64
31	576	8332	6.91
32	580	8090	7.17
33	564	8326	6.77
34	560	8177	6.85
35	599	8193	7.31
36	581	8161	7.12
37	569	8085	7.04
38	580	8126	7.14
39	584	8208	7.12
40	578	8202	7.05
41	541	8257	6.55
42	549	8206	6.69
43	562	8211	6.84
44	550	8139	6.76
45	572	8096	7.07
46	588	7994	7.36
47	541	8132	6.65
48	568	8079	7.03
49	567	8108	6.99
50	557	8046	6.92
51	557	8029	6.94
52	577	7931	7.28
53	524	7843	6.68
54	590	8061	7.32
55	552	7856	7.03
56	552	7903	6.98
57	564	7949	7.10
58	575	7917	7.26
59	542	7909	6.85
60	548	7787	7.04
61	569	8055	7.06
62	591	7878	7.50
63	566	7899	7.17
64	598	8032	7.45
65	529	7852	6.74
66	570	7997	7.13
67	572	7890	7.25
68	558	8005	6.97
69	593	8159	7.27
70	562	8143	6.90
71	536	8194	6.54
72	546	8134	6.71
73	555	8311	6.68
74	583	8131	7.17
75	530	8298	6.39
76	553	8365	6.61
77	551	8645	6.37
78	560	8377	6.68
79	579	7879	7.35
80	622	6275	9.91
81	780	4999	15.60
82	758	4945	15.33
83	710	4616	15.38
84	538	3350	16.06
85	146	479	30.48
