2	266	1169	22.75
3	233	1164	20.02
4	321	1234	26.01
5	214	1205	17.76
6	207	1166	17.75
7	157	1073	14.63
8	163	1177	13.85
9	151	1048	14.41
10	146	1019	14.33
11	157	1079	14.55
12	173	1049	16.49
13	248	1122	22.10
14	149	1058	14.08
15	186	1046	17.78
16	130	1048	12.40
17	124	1052	11.79
18	109	1042	10.46
19	123	1089	11.29
20	109	1020	10.69
21	86	1056	8.14
22	76	964	7.88
23	75	1015	7.39
24	85	998	8.52
25	42	934	4.50
26	54	891	6.06
27	31	938	3.30
28	39	913	4.27
29	26	905	2.87
30	23	908	2.53
31	19	877	2.17
32	17	894	1.90
33	16	932	1.72
34	14	846	1.65
35	16	901	1.78
36	20	898	2.23
37	17	906	1.88
38	8	859	0.93
39	10	898	1.11
40	8	858	0.93
41	7	882	0.79
42	6	847	0.71
43	16	902	1.77
44	14	847	1.65
45	10	877	1.14
46	13	874	1.49
47	7	901	0.78
48	11	835	1.32
49	9	884	1.02
50	9	864	1.04
51	15	900	1.67
52	7	891	0.79
53	8	879	0.91
54	11	858	1.28
55	10	869	1.15
56	8	886	0.90
57	13	835	1.56
58	4	866	0.46
59	7	880	0.80
60	6	871	0.69
61	10	851	1.18
62	7	861	0.81
63	5	859	0.58
64	9	834	1.08
65	14	880	1.59
66	5	860	0.58
67	8	829	0.97
68	13	891	1.46
69	10	850	1.18
70	8	867	0.92
71	12	870	1.38
72	13	792	1.64
73	8	799	1.00
74	7	808	0.87
75	3	818	0.37
76	13	809	1.61
77	6	820	0.73
78	10	790	1.27
79	7	830	0.84
80	11	755	1.46
81	6	791	0.76
82	9	824	1.09
83	14	777	1.80
84	9	786	1.15
85	8	816	0.98
86	7	806	0.87
87	8	768	1.04
88	5	811	0.62
89	11	775	1.42
90	4	481	0.83
