1	4	24
6	9	30
4	10	30
1	5	20
2	6	22
2	5	23
3	6	21
3	7	22
2	6	20
9	11	30
2	8	23
2	6	21
5	8	26
5	7	24
3	7	23
3	7	22
7	9	30
3	8	23
2	6	23
6	10	26
4	5	21
6	7	25
3	6	23
5	8	24
5	11	32
3	8	23
3	8	25
4	10	25
4	8	22
7	9	29
8	10	28
9	10	31
8	9	31
1	6	21
5	11	23
5	9	23
2	7	21
2	4	21
8	14	33
9	12	32
7	9	26
3	7	22
9	15	40
1	3	21
7	12	30
8	11	27
1	3	21
8	11	34
7	11	32
8	13	33
9	15	35
10	13	34
9	14	35
9	13	33
2	4	23
3	5	25
3	6	23
2	14	91
0	10	86
3	6	22
1	4	20
4	11	24
0	4	22
7	8	26
0	7	91
0	6	91
3	9	25
10	14	35
9	8	32
4	10	26
5	7	24
6	11	27
5	5	21
3	6	28
2	6	21
2	5	22
2	6	22
3	7	23
4	7	23
2	6	22
7	12	32
6	7	25
7	9	28
10	10	28
5	9	24
3	5	21
2	6	21
3	9	22
6	8	25
4	8	24
1	7	22
1	7	22
4	6	21
6	10	25
5	9	25
5	9	24
3	7	23
3	7	21
8	7	24
3	8	28
2	7	23
3	8	25
4	8	23
2	8	23
3	7	23
6	11	30
4	7	26
10	13	33
3	6	22
3	6	23
5	7	25
4	8	24
8	16	38
6	13	27
4	6	25
6	11	28
4	8	24
4	7	22
9	12	35
3	5	23
4	7	27
3	6	20
2	5	23
5	9	25
4	8	23
3	7	24
3	7	21
2	7	22
6	9	25
0	4	20
8	7	39
9	8	36
8	13	32
4	8	25
7	11	27
9	10	32
8	11	33
7	8	26
2	6	20
4	7	23
10	12	33
3	7	23
3	7	23
5	7	22
3	5	23
4	7	25
4	6	24
10	15	33
5	10	31
6	11	26
3	6	20
6	11	26
6	9	26
7	9	31
6	7	26
9	10	40
10	11	37
6	7	27
7	7	23
8	9	25
3	6	21
3	7	22
3	5	22
3	5	23
10	10	32
0	20	91
3	9	21
3	8	22
3	9	30
10	15	34
8	13	29
10	12	28
1	6	20
9	20	91
7	13	35
2	5	21
10	14	32
7	10	28
5	7	24
6	9	27
2	7	21
5	8	25
9	15	32
3	4	22
7	13	30
2	6	21
4	8	23
8	9	30
7	10	32
10	9	32
3	9	23
7	9	31
6	7	27
3	7	23
3	8	23
4	10	33
3	6	22
3	6	21
2	38	90
0	39	90
9	10	31
8	10	30
1	5	22
8	11	31
10	12	30
8	12	29
9	13	33
8	11	29
7	10	27
5	9	30
8	11	30
8	15	32
7	12	32
8	12	31
8	10	33
9	10	31
3	5	23
7	8	27
6	9	30
6	7	26
7	9	27
7	9	31
3	7	22
3	8	22
3	8	22
9	12	31
9	12	29
7	11	26
3	7	26
2	6	22
4	10	28
7	9	26
3	6	21
3	5	20
1	4	20
3	8	22
2	5	22
3	5	22
2	4	22
2	5	21
4	6	23
5	8	26
5	9	24
6	11	30
6	8	23
4	5	24
2	5	22
3	4	22
3	4	20
6	7	22
4	7	25
5	8	23
3	6	21
7	8	28
2	5	24
2	5	23
8	11	32
5	9	28
8	11	34
5	11	31
2	7	23
4	9	24
6	9	26
1	6	22
6	9	25
6	11	28
2	6	21
7	9	25
5	9	30
9	12	32
7	12	28
1	3	22
7	12	31
8	13	32
0	8	90
1	4	21
7	8	25
4	6	24
4	7	22
2	6	23
4	10	23
6	7	26
4	10	24
3	5	22
5	9	24
8	11	30
5	8	25
7	10	26
5	7	28
6	5	26
6	5	25
2	8	24
4	7	26
2	6	22
4	6	24
5	7	25
1	5	23
7	8	26
7	11	31
7	11	28
1	6	21
2	5	20
2	4	21
1	8	22
2	9	22
3	7	22
2	6	23
2	6	21
9	10	33
0	3	20
0	14	90
0	14	91
2	8	24
5	7	26
3	8	22
2	8	24
2	7	22
4	7	22
9	12	35
3	6	22
6	8	26
2	4	20
2	4	22
12	12	38
4	9	23
3	7	24
4	5	23
4	8	31
0	6	20
2	7	23
1	6	21
2	6	22
3	5	21
1	3	22
1	4	21
2	8	22
6	13	30
4	12	30
0	6	22
1	5	20
1	5	21
3	7	24
1	7	22
2	5	23
0	6	91
3	8	24
8	11	36
3	4	24
5	9	28
4	6	21
4	6	21
10	10	34
2	6	22
2	5	21
3	6	20
5	9	26
2	8	22
3	6	21
2	7	23
2	6	21
8	17	37
2	5	21
2	7	22
3	5	22
2	4	20
1	5	22
3	5	22
4	6	24
5	8	26
4	8	24
2	6	22
9	14	37
4	6	25
2	5	21
4	6	22
2	8	22
2	7	21
8	7	30
7	7	28
7	7	27
1	2	23
1	4	23
3	5	22
3	4	25
3	8	21
6	9	28
0	11	90
1	8	22
2	9	25
1	8	21
3	7	22
2	6	21
7	9	25
6	8	26
3	6	22
2	6	20
0	11	90
5	8	25
6	10	33
4	8	23
3	4	23
2	8	22
2	7	21
8	15	34
9	10	34
9	11	32
0	9	91
0	8	90
0	10	90
0	11	91
3	8	22
9	14	33
4	6	22
5	8	23
3	7	22
6	10	30
6	10	27
6	8	24
6	9	24
6	8	24
2	5	21
0	4	20
1	5	21
2	5	22
1	4	23
7	10	30
6	9	31
3	8	25
4	9	24
5	9	25
4	7	22
5	7	28
6	12	26
3	8	24
3	7	22
3	8	26
3	8	23
4	8	24
4	7	25
2	7	23
0	10	90
0	6	90
5	4	23
4	5	25
0	3	21
5	8	25
7	8	27
0	5	20
5	13	31
4	7	25
7	11	28
1	5	21
7	11	27
2	8	21
2	6	21
5	7	28
4	10	23
8	11	29
8	12	30
9	12	30
8	11	31
2	8	21
3	6	21
3	5	20
9	12	33
3	6	22
4	7	25
4	9	25
3	9	24
3	8	23
4	6	21
0	6	83
1	7	83
4	9	23
4	8	22
3	7	23
6	9	30
3	11	27
6	10	31
2	6	25
2	5	21
3	8	21
2	4	24
2	7	22
4	8	27
2	8	23
4	8	21
5	9	30
5	7	22
5	8	24
3	9	22
10	13	35
6	9	25
0	8	91
0	11	90
5	11	30
5	14	30
5	5	24
2	6	22
3	9	26
2	6	20
3	7	23
3	7	24
3	8	25
2	6	22
3	8	27
3	8	23
4	7	24
3	8	25
3	7	23
8	15	33
5	10	30
2	6	22
4	8	23
6	12	33
6	11	26
6	12	27
4	6	21
2	6	20
1	6	22
3	6	24
4	6	24
11	15	37
3	7	23
9	11	31
10	10	30
8	10	28
9	20	46
8	31	90
3	6	25
5	8	23
6	8	31
5	24	90
5	7	24
4	7	26
4	9	28
2	8	25
3	6	23
5	7	25
2	6	22
2	6	20
5	8	24
8	14	30
7	7	24
5	7	24
1	3	23
2	3	22
3	8	24
4	8	24
7	10	31
0	12	91
8	13	34
2	5	22
3	7	23
3	5	21
4	8	24
5	41	90
4	12	30
6	6	27
5	9	23
4	6	23
8	11	31
4	7	20
8	9	29
5	9	24
5	8	34
7	7	26
5	7	27
5	7	25
5	9	25
1	6	91
0	9	90
8	13	31
8	15	33
6	15	32
6	14	35
5	8	24
0	23	90
9	11	30
9	11	32
7	13	34
8	12	31
7	11	32
2	7	22
1	9	23
3	7	20
2	8	22
3	7	23
3	6	21
5	9	22
2	3	20
2	3	20
10	13	31
1	4	21
2	7	24
2	5	21
2	8	24
2	9	24
2	20	90
2	8	23
3	7	23
5	6	26
2	3	23
5	8	27
6	12	32
6	13	30
2	6	23
2	7	23
6	12	32
5	7	23
4	9	22
1	6	21
7	9	27
6	9	24
7	13	33
3	6	22
5	6	24
6	9	26
4	9	28
8	10	33
3	24	90
6	9	23
5	7	29
1	3	25
1	4	22
2	5	21
8	9	33
10	9	31
8	8	33
3	6	26
3	5	22
3	6	25
6	10	30
4	9	24
4	9	22
5	8	22
3	5	21
2	6	23
2	5	22
4	8	24
5	11	30
1	5	22
3	4	20
6	12	28
3	8	21
4	36	88
8	10	28
8	12	26
4	6	22
4	6	23
3	4	21
10	12	32
5	10	28
2	6	20
5	7	26
6	8	25
11	12	35
0	1	23
3	7	21
11	16	40
8	12	30
5	11	26
9	10	34
8	8	32
7	8	29
8	7	31
7	7	29
6	7	27
7	7	27
6	7	26
8	11	26
3	8	23
4	7	24
8	6	25
3	9	24
4	6	22
4	5	22
1	5	21
4	7	25
6	10	31
4	8	25
4	9	25
4	6	22
4	13	33
5	10	27
6	8	27
6	8	24
5	8	24
6	8	26
5	8	25
6	10	27
7	11	31
2	5	22
2	8	22
2	7	20
6	8	25
2	7	23
1	7	22
2	9	23
2	8	22
3	8	21
3	6	22
3	4	20
5	7	25
1	6	23
5	6	24
3	5	22
4	10	30
3	9	25
4	8	24
3	8	23
2	5	21
10	11	31
0	4	21
1	4	24
7	8	28
4	7	22
4	8	23
5	7	25
4	7	23
4	9	25
2	6	22
4	9	24
6	15	30
2	5	22
0	6	91
0	6	90
3	6	22
3	6	22
2	4	22
3	4	23
2	5	20
1	6	22
2	6	21
4	6	23
7	6	28
5	11	31
8	7	29
4	7	24
7	10	26
2	6	24
4	5	22
4	8	30
4	7	25
3	7	23
9	12	33
10	10	29
5	9	25
7	9	27
6	9	27
6	7	25
5	8	26
4	5	22
7	9	30
2	8	22
8	11	32
0	8	91
1	6	30
6	8	33
0	11	91
3	8	24
8	11	28
7	13	31
4	7	22
9	10	30
8	14	34
7	9	27
7	9	28
4	9	26
5	8	26
6	10	30
2	5	22
4	6	23
11	10	34
4	6	23
4	8	22
2	6	21
2	6	23
4	6	22
3	8	23
4	5	24
6	6	27
5	7	26
4	8	21
3	8	21
2	6	21
9	12	32
3	10	28
5	7	26
2	6	26
7	11	31
4	10	25
6	9	30
6	8	28
5	7	27
3	7	23
3	8	25
0	5	23
6	8	23
5	8	27
5	7	25
2	5	21
0	5	89
0	7	91
4	6	23
2	6	21
7	15	33
9	11	28
2	6	22
4	6	23
3	6	22
2	6	22
4	9	25
3	7	24
1	7	24
7	9	25
3	6	27
1	6	25
4	8	21
3	6	24
4	9	24
4	8	24
4	8	22
2	5	22
1	6	23
5	8	32
4	7	27
5	6	26
3	6	23
4	10	23
10	12	34
7	6	32
9	11	32
3	22	90
3	7	22
3	7	23
3	5	23
5	13	33
6	9	24
2	9	25
6	13	30
3	7	23
3	9	24
3	9	22
3	6	21
2	6	21
2	6	20
5	8	26
6	9	25
6	9	26
2	4	23
3	5	22
4	13	32
3	10	31
8	10	27
3	8	22
7	8	31
3	6	22
2	6	20
6	9	31
7	12	35
3	7	23
0	18	91
5	9	24
4	11	24
1	8	21
7	11	30
3	10	27
4	7	26
3	9	31
4	11	32
4	7	24
6	11	31
3	7	25
9	11	31
7	13	31
7	10	30
7	9	26
2	5	21
4	7	22
4	5	25
4	7	22
4	7	21
1	4	21
5	10	26
4	8	22
3	8	22
2	5	21
6	6	24
1	7	20
6	10	29
8	12	30
6	11	32
2	8	22
8	8	31
6	11	32
3	5	22
4	9	25
4	8	26
3	11	25
3	9	25
3	9	24
2	7	22
6	7	26
5	9	31
4	7	23
7	11	30
13	15	41
9	15	37
8	12	31
3	8	22
7	10	29
6	8	25
5	9	26
3	9	23
7	12	33
5	10	23
6	12	30
3	6	25
3	10	26
7	8	25
7	9	31
5	24	90
4	13	34
7	13	32
9	14	32
4	15	31
9	11	33
2	5	22
2	6	22
7	8	24
7	9	28
4	9	26
2	9	22
4	8	22
1	2	23
9	9	31
3	7	22
9	12	32
8	12	31
1	20	88
6	9	27
0	3	22
4	6	24
8	8	30
8	8	29
6	11	30
2	7	24
6	9	27
6	7	27
2	6	25
2	5	22
5	7	25
2	6	21
3	8	22
3	10	24
4	4	22
5	6	27
8	12	31
2	6	21
6	13	32
10	10	33
3	8	30
2	6	22
5	9	24
5	10	24
3	6	23
2	7	22
8	10	31
1	5	21
6	12	30
9	10	32
14	15	50
3	8	23
5	8	24
3	5	21
1	5	20
1	6	21
6	9	22
6	8	25
7	10	26
6	8	26
5	11	26
5	10	24
3	6	22
6	8	24
11	11	37
4	5	23
6	9	24
0	10	91
7	14	34
6	11	26
3	6	23
5	10	27
4	7	24
4	8	23
4	7	22
4	9	24
3	8	22
4	7	23
6	10	25
7	9	26
8	10	30
6	7	26
6	8	24
6	7	24
2	7	23
5	7	24
0	4	21
4	8	23
2	6	23
2	7	23
3	6	23
2	6	22
2	7	21
3	5	21
5	7	24
4	9	25
3	7	25
3	4	23
0	4	21
5	9	30
3	5	22
3	6	24
4	8	23
4	10	26
5	10	30
5	7	24
6	11	30
3	9	24
7	11	31
14	15	42
11	17	40
13	13	38
12	14	36
12	15	41
12	13	38
14	16	41
8	12	37
10	13	42
10	13	40
11	12	37
0	4	21
6	13	30
3	6	23
3	8	25
2	5	22
6	8	23
2	10	26
2	9	24
4	6	22
0	27	90
9	9	30
7	8	26
3	8	26
4	6	25
4	6	25
3	6	23
2	7	22
1	5	20
0	4	20
2	5	22
8	15	35
7	8	28
5	7	22
5	7	22
5	8	23
2	7	23
1	4	23
2	6	23
4	6	24
6	11	26
6	8	26
0	2	22
6	8	21
5	15	30
3	5	21
1	4	22
5	8	26
4	10	25
5	9	25
3	7	22
5	6	24
6	11	30
1	6	23
3	4	22
2	5	22
7	7	26
5	10	32
4	9	32
7	5	27
3	7	23
2	5	20
1	-1	91
5	9	24
5	6	24
7	9	33
5	8	25
4	7	25
7	11	30
4	7	26
1	23	91
5	9	26
2	5	21
0	7	90
1	4	21
4	7	22
7	8	23
3	8	22
5	9	25
8	8	27
4	8	24
10	13	31
9	14	32
2	6	22
4	5	25
4	9	25
6	9	30
3	8	23
4	7	24
4	8	28
3	7	26
3	6	25
3	5	27
4	6	26
3	4	23
2	5	22
3	9	23
2	7	24
2	5	22
12	15	38
11	13	34
7	9	28
4	6	30
1	5	20
1	4	21
2	5	22
2	6	23
2	5	21
5	8	26
0	5	21
4	8	30
5	12	30
0	8	90
0	10	72
2	6	20
3	8	22
2	5	24
2	4	22
2	5	22
3	4	23
9	12	31
0	3	22
0	3	21
1	7	21
4	7	22
3	6	21
3	8	24
3	6	22
3	7	21
7	8	24
3	6	21
1	27	90
5	9	30
5	10	30
3	-1	91
7	10	29
2	7	21
4	6	25
4	7	27
2	20	87
6	8	25
3	4	25
5	13	31
5	7	24
5	6	25
3	6	22
7	12	33
6	10	25
3	8	21
0	8	91
6	7	31
10	12	32
4	8	24
4	8	23
7	12	31
8	9	30
8	10	32
1	4	21
4	7	23
0	7	91
5	10	26
3	10	25
6	14	30
1	3	22
8	12	33
6	9	23
1	11	90
0	9	90
3	7	24
2	7	22
1	7	21
5	10	26
4	9	24
4	8	22
1	4	22
2	6	24
6	8	30
4	7	23
5	7	25
1	5	22
0	10	91
2	6	21
3	4	21
8	13	30
7	8	25
5	10	28
4	7	24
5	9	31
3	6	24
4	7	26
2	7	23
1	2	21
2	4	20
5	9	27
