2	5448	374415	1.46
3	4723	375072	1.26
4	5084	383507	1.33
5	4648	390749	1.19
6	5076	398896	1.27
7	4663	386865	1.21
8	4884	391004	1.25
9	5108	389580	1.31
10	4415	387415	1.14
11	4456	389986	1.14
12	4420	391094	1.13
13	4537	390904	1.16
14	4352	392886	1.11
15	4564	392616	1.16
16	4416	391019	1.13
17	4347	391845	1.11
18	4349	390885	1.11
19	4420	393459	1.12
20	4290	393046	1.09
21	4308	392905	1.10
22	4246	390321	1.09
23	4259	392391	1.09
24	4299	392861	1.09
25	4275	391376	1.09
26	4199	391212	1.07
27	4161	394712	1.05
28	4116	392568	1.05
29	4167	392482	1.06
30	4227	394114	1.07
31	4110	391631	1.05
32	4159	393048	1.06
33	4093	392490	1.04
34	4233	391990	1.08
35	4084	393673	1.04
36	4137	393570	1.05
37	4011	389932	1.03
38	4106	391834	1.05
39	4115	392369	1.05
40	4138	391965	1.06
41	4101	389987	1.05
42	4099	391862	1.05
43	4020	390275	1.03
44	4119	390464	1.05
45	4017	389415	1.03
46	4053	390355	1.04
47	3993	389100	1.03
48	4059	390037	1.04
49	3989	388275	1.03
50	4018	386377	1.04
51	4122	388628	1.06
52	3961	388058	1.02
53	3968	386917	1.03
54	3966	387229	1.02
55	4053	386527	1.05
56	3977	386479	1.03
57	4054	387777	1.05
58	4051	384743	1.05
59	3958	385191	1.03
60	4008	384600	1.04
61	4029	383653	1.05
62	3900	384181	1.02
63	4035	383978	1.05
64	3855	381960	1.01
65	3875	380687	1.02
66	3899	379602	1.03
67	3793	379451	1.00
68	3796	379569	1.00
69	3938	379751	1.04
70	3790	379105	1.00
71	3825	379520	1.01
72	3873	377685	1.03
73	3861	378156	1.02
74	3832	377746	1.01
75	3811	377506	1.01
76	3835	375877	1.02
77	3803	375661	1.01
78	3856	375320	1.03
79	3851	374977	1.03
80	3831	377356	1.02
81	3696	376884	0.98
82	3812	377805	1.01
83	3756	377985	0.99
84	3774	378014	1.00
85	3823	380249	1.01
86	3795	383461	0.99
87	3659	386284	0.95
88	3764	388468	0.97
89	3499	369879	0.95
90	2220	218333	1.02
