2	2920	197805	1.48
3	2668	198002	1.35
4	2774	202680	1.37
5	2452	206326	1.19
6	2518	210263	1.20
7	2385	204210	1.17
8	2505	206945	1.21
9	2635	206187	1.28
10	2160	204119	1.06
11	2118	205800	1.03
12	2190	206119	1.06
13	2391	206117	1.16
14	2152	206680	1.04
15	2202	206647	1.07
16	2068	206927	1.00
17	2039	205396	0.99
18	2075	205982	1.01
19	2100	207559	1.01
20	2039	206094	0.99
21	2017	206961	0.97
22	1908	204924	0.93
23	1815	207136	0.88
24	1908	206722	0.92
25	1789	205557	0.87
26	1811	205636	0.88
27	1795	207532	0.86
28	1791	206631	0.87
29	1717	206692	0.83
30	1730	207175	0.84
31	1778	205883	0.86
32	1675	206929	0.81
33	1786	205483	0.87
34	1656	206121	0.80
35	1692	207500	0.82
36	1677	205686	0.82
37	1691	205240	0.82
38	1701	205906	0.83
39	1706	205778	0.83
40	1688	204833	0.82
41	1633	205470	0.79
42	1647	205021	0.80
43	1660	204468	0.81
44	1692	204083	0.83
45	1623	204380	0.79
46	1675	204480	0.82
47	1629	204273	0.80
48	1667	203615	0.82
49	1599	202862	0.79
50	1692	203844	0.83
51	1630	203857	0.80
52	1641	202477	0.81
53	1610	202378	0.80
54	1609	202557	0.79
55	1693	202234	0.84
56	1652	202156	0.82
57	1667	202611	0.82
58	1701	202960	0.84
59	1566	202537	0.77
60	1658	200970	0.82
61	1659	201102	0.82
62	1608	200818	0.80
63	1709	201124	0.85
64	1614	199726	0.81
65	1657	200425	0.83
66	1572	199410	0.79
67	1689	199306	0.85
68	1557	198514	0.78
69	1600	198357	0.81
70	1623	198077	0.82
71	1569	199229	0.79
72	1605	199240	0.81
73	1599	198439	0.81
74	1617	197452	0.82
75	1618	197414	0.82
76	1650	196898	0.84
77	1582	196653	0.80
78	1589	197535	0.80
79	1595	196812	0.81
80	1603	197872	0.81
81	1576	197844	0.80
82	1550	197850	0.78
83	1597	197726	0.81
84	1544	198110	0.78
85	1595	198559	0.80
86	1556	200416	0.78
87	1552	201799	0.77
88	1749	202825	0.86
89	1610	194185	0.83
90	950	115190	0.82
